stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
acc_4_12_1034,12,Alcalá,Plaza de la Puerta del Sol 13,40.41707,-3.70296,,http://www.crtm.es,2,est_90_58,,0
acc_4_12_1048,12,RENFE,Plaza de la Puerta del Sol 5,40.41685,-3.70296,,http://www.crtm.es,2,est_90_58,,0
acc_4_12_41,12,Carretas,Plaza de la Puerta del Sol 7,40.41665,-3.70353,,http://www.crtm.es,2,est_90_58,,0
acc_4_12_42,12,Carmen,Plaza de la Puerta del Sol 12,40.41714,-3.70329,,http://www.crtm.es,2,est_90_58,,0
acc_4_12_43,12,Mayor,Plaza de la Puerta del Sol 9,40.41671,-3.70458,,http://www.crtm.es,2,est_90_58,,0
acc_4_12_776,12,Ascensor,Plaza de la Puerta del Sol 8,40.41667,-3.70441,,http://www.crtm.es,2,est_90_58,,0
acc_4_12_777,12,Preciados,Calle de Preciados 1,40.41724,-3.70415,,http://www.crtm.es,2,est_90_58,,0
par_4_13,13,TIRSO DE MOLINA,Plaza de Tirso de Molina 7,40.41235,-3.70466,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_13_44,13,Conde de Romanones,Plaza de Tirso de Molina 14,40.41239,-3.70505,,http://www.crtm.es,2,est_4_13,,0
acc_4_13_45,13,Magdalena,Plaza de Tirso de Molina 20,40.41245,-3.70373,,http://www.crtm.es,2,est_4_13,,0
par_4_14,14,ANTON MARTIN,Calle de Atocha 50,40.41246,-3.69937,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_14_46,14,Amor de Dios,Calle del Amor de Dios 14,40.4123,-3.69865,,http://www.crtm.es,2,est_4_14,,0
acc_4_14_47,14,Magdalena,Plaza de Antón Martín 1,40.41242,-3.69958,,http://www.crtm.es,2,est_4_14,,0
acc_4_14_49,14,Atocha impares,Calle de Atocha 85,40.41152,-3.69733,,http://www.crtm.es,2,est_4_14,,0
acc_4_14_50,14,Atocha pares,Calle de Atocha 76,40.41142,-3.69742,,http://www.crtm.es,2,est_4_14,,0
par_4_15,15,ESTACION DEL ARTE,Plaza del Emperador Carlos V 11,40.40885,-3.69249,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_15_51,15,Atocha,Plaza del Emperador Carlos V 11,40.409,-3.69247,,http://www.crtm.es,2,est_4_15,,0
acc_4_15_52,15,Ministerio,Paseo de la Infanta Isabel 1,40.40841,-3.69052,,http://www.crtm.es,2,est_4_15,,0
par_4_16,16,ATOCHA,Avda de la Ciudad de Barcelona 2 B,40.40659,-3.68938,A,http://www.crtm.es,0,est_90_54,,2
acc_4_16_53,16,Alfonso XII,Paseo de la Infanta Isabel 11,40.40754,-3.68916,,http://www.crtm.es,2,est_90_54,,0
acc_4_16_54,16,Paseo Infanta Isabel,Paseo de la Infanta Isabel 15,40.40701,-3.68818,,http://www.crtm.es,2,est_90_54,,0
acc_4_16_572,16,Ascensor,Paseo de la Infanta Isabel 11,40.40746,-3.68899,,http://www.crtm.es,2,est_90_54,,0
par_4_17,17,MENENDEZ PELAYO,Avda de la Ciudad de Barcelona 23,40.40445,-3.68098,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_17_57,17,Menéndez Pelayo impares,Avda de Menéndez Pelayo 123,40.40443,-3.68067,,http://www.crtm.es,2,est_4_17,,0
acc_4_17_58,17,Menéndez Pelayo pares,Avda de Menéndez Pelayo 44,40.40452,-3.68091,,http://www.crtm.es,2,est_4_17,,0
acc_4_17_59,17,Gutenberg,Calle de Gutenberg 1,40.40489,-3.68171,,http://www.crtm.es,2,est_4_17,,0
par_4_18,18,PACIFICO,Avda de la Ciudad de Barcelona 79,40.40126,-3.67514,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_18_1050,18,Ascensor,Calle del Doctor Esquerdo 219,40.40157,-3.67428,,http://www.crtm.es,2,est_4_18,,0
acc_4_18_60,18,Doctor Esquerdo pares,Calle del Doctor Esquerdo 184,40.40155,-3.67479,,http://www.crtm.es,2,est_4_18,,0
acc_4_18_61,18,Doctor Esquerdo impares,Calle del Doctor Esquerdo 221,40.40147,-3.67438,,http://www.crtm.es,2,est_4_18,,0
acc_4_18_62,18,Sánchez Barcaíztegui,Calle de Sánchez Barcaiztegui 1,40.4023,-3.67615,,http://www.crtm.es,2,est_4_18,,0
par_4_19,19,PUENTE DE VALLECAS,Avda de la Albufera 1,40.39819,-3.66906,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_19_63,19,Albufera pares,Avda de la Albufera 12,40.39766,-3.66815,,http://www.crtm.es,2,est_4_19,,0
acc_4_19_64,19,Albufera impares,Avda de la Albufera 9,40.3978,-3.66808,,http://www.crtm.es,2,est_4_19,,0
acc_4_19_65,19,Peña Prieta,Avda de Peña Prieta 2,40.39851,-3.66897,,http://www.crtm.es,2,est_4_19,,0
par_4_2,2,VALDEACEDERAS,Calle de Bravo Murillo 332,40.46442,-3.69506,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_2_5,2,Capitán Blanco Argibay,Calle de Bravo Murillo 324,40.46409,-3.69577,,http://www.crtm.es,2,est_4_2,,0
acc_4_2_6,2,Aníbal,Calle de Bravo Murillo 350,40.46479,-3.69399,,http://www.crtm.es,2,est_4_2,,0
par_4_20,20,NUEVA NUMANCIA,Avda de la Albufera 70,40.39554,-3.66414,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_20_66,20,Avenida de la Albufera pares (N),Avda de la Albufera 54,40.39615,-3.66527,,http://www.crtm.es,2,est_4_20,,0
acc_4_20_67,20,Avenida de la Albufera impares (N),Avda de la Albufera 47,40.39626,-3.66517,,http://www.crtm.es,2,est_4_20,,0
acc_4_20_68,20,Avenida de la Albufera impares (S),Avda de la Albufera 69,40.39536,-3.66341,,http://www.crtm.es,2,est_4_20,,0
acc_4_20_69,20,Avenida de la Albufera pares (S),Avda de la Albufera 76,40.39523,-3.66352,,http://www.crtm.es,2,est_4_20,,0
par_4_21,21,PORTAZGO,Avda de la Albufera 131,40.39266,-3.65868,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_21_1093,21,Ascensor 1,Avda de la Albufera 125,40.39297,-3.65884,,http://www.crtm.es,2,est_4_21,,0
acc_4_21_1094,21,Ascensor 2,Avda de la Albufera 112,40.3927,-3.65886,,http://www.crtm.es,2,est_4_21,,0
acc_4_21_70,21,Albufera pares,Avda de la Albufera 108,40.3933,-3.65985,,http://www.crtm.es,2,est_4_21,,0
acc_4_21_71,21,Rogelio Folgueras,Avda de la Albufera 117,40.39342,-3.65975,,http://www.crtm.es,2,est_4_21,,0
acc_4_21_72,21,Albufera impares,Avda de la Albufera 145,40.39236,-3.65774,,http://www.crtm.es,2,est_4_21,,0
acc_4_21_73,21,Teniente Muñoz Díaz,Avda de la Albufera 130,40.39224,-3.65785,,http://www.crtm.es,2,est_4_21,,0
par_4_22,22,BUENOS AIRES,Avda de la Albufera 179,40.39156,-3.65391,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_22_74,22,Pío Felipe,Avda de la Albufera 179,40.39172,-3.65401,,http://www.crtm.es,2,est_4_22,,0
acc_4_22_75,22,Buenos Aires,Avda de la Albufera 140,40.3914,-3.65394,,http://www.crtm.es,2,est_4_22,,0
par_4_23,23,ALTO DEL ARENAL,Calle de Santillana del Mar 21,40.38977,-3.64522,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_23_76,23,Albufera impares,Calle de Santillana del Mar 19,40.39015,-3.64527,,http://www.crtm.es,2,est_4_23,,0
acc_4_23_77,23,Albufera pares,Avda de la Albufera 248,40.38969,-3.64562,,http://www.crtm.es,2,est_4_23,,0
acc_4_23_78,23,Ascensor,Calle de la Albufera 246,40.38989,-3.64545,,http://www.crtm.es,2,est_4_23,,0
par_4_24,24,MIGUEL HERNANDEZ,Calle de León Felipe 4 A,40.38732,-3.63951,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_24_79,24,Rafael Alberti - Ambulatorio,Avda de la Albufera 285,40.38757,-3.63998,,http://www.crtm.es,2,est_4_24,,0
acc_4_24_80,24,Albufera pares,Avda de la Albufera 280,40.38686,-3.63959,,http://www.crtm.es,2,est_4_24,,0
acc_4_24_81,24,Aparcamiento,Avda de la Albufera 278,40.38706,-3.6398,,http://www.crtm.es,2,est_4_24,,0
acc_4_24_82,24,Ascensor,Avda de la Albufera 285,40.38737,-3.63971,,http://www.crtm.es,2,est_4_24,,0
par_4_25,25,SIERRA DE GUADALUPE,Avda de la Democracia 1,40.38216,-3.62472,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_25_577,25,Acceso Glorieta RENFE,Calle de Jesús del Pino 32,40.38196,-3.62453,,http://www.crtm.es,2,est_4_25,,0
acc_4_25_83,25,Avenida de la Democracia,Avda de la Democracia 1,40.38224,-3.62498,,http://www.crtm.es,2,est_4_25,,0
acc_4_25_84,25,Correspondencia RENFE,Calle de Sierra de Guadalupe 23,40.38208,-3.62467,,http://www.crtm.es,2,est_4_25,,0
acc_4_25_85,25,Ascensor exterior RENFE,Avda de la Democracia 1,40.38208,-3.62473,,http://www.crtm.es,2,est_4_25,,0
acc_4_25_86,25,Avda. de la Democracia - Arboleda,Avda de la Democracia 4,40.3831,-3.62508,,http://www.crtm.es,2,est_4_25,,0
par_4_26,26,VILLA DE VALLECAS,Paseo de Federico García Lorca 2,40.3796,-3.6213,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_26_87,26,Pº Federico García Lorca,Paseo de Federico García Lorca 3,40.37933,-3.62105,,http://www.crtm.es,2,est_4_26,,0
acc_4_26_88,26,Sierra Vieja,Plaza  Sierra de gador 10,40.37978,-3.62187,,http://www.crtm.es,2,est_4_26,,0
acc_4_26_89,26,Ascensor,Paseo de Federico García Lorca 1 B,40.37949,-3.62103,,http://www.crtm.es,2,est_4_26,,0
par_4_261,261,CHAMARTIN,Calle de Agustín de Foxá 40,40.47203,-3.68259,A,http://www.crtm.es,0,est_90_25,,2
acc_4_261_474,261,Chamartín,Calle del Padre Francisco Palau y Quer SN,40.47314,-3.68308,,http://www.crtm.es,2,est_90_25,,0
acc_4_261_642,261,Ascensor,Calle del Padre Francisco Palau y Quer SN,40.47323,-3.68313,,http://www.crtm.es,2,est_90_25,,0
par_4_262,262,BAMBU,Calle del Bambú 14,40.47682,-3.67637,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_262_643,262,Bambú,Calle del Bambú 14,40.47683,-3.67642,,http://www.crtm.es,2,est_4_262,,0
acc_4_262_644,262,Ascensor,Calle del Bambú 14,40.47705,-3.67684,,http://www.crtm.es,2,est_4_262,,0
par_4_263,263,PINAR DE CHAMARTIN,Calle de Arturo Soria 330,40.48014,-3.6668,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_263_645,263,Arturo Soria,Calle de Arturo Soria 330,40.4802,-3.66682,,http://www.crtm.es,2,est_4_263,,0
acc_4_263_646,263,Ascensor,Calle de Arturo Soria 330,40.48015,-3.66693,,http://www.crtm.es,2,est_4_263,,0
par_4_27,27,CONGOSTO,Calle del Congosto 48,40.37238,-3.61884,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_27_90,27,Congosto,Calle del Congosto 35,40.372,-3.61866,,http://www.crtm.es,2,est_4_27,,0
acc_4_27_91,27,Plaza de Congosto,Calle del Congosto 33,40.37233,-3.61867,,http://www.crtm.es,2,est_4_27,,0
acc_4_27_92,27,Ascensor,Calle del Congosto 50,40.37213,-3.61891,,http://www.crtm.es,2,est_4_27,,0
par_4_293,293,LA GAVIA,Avda del Ensanche de Vallecas 16,40.37019,-3.61346,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_293_713,293,Avda. Ensanche de Vallecas,Avda del Ensanche de Vallecas 16,40.37029,-3.61346,,http://www.crtm.es,2,est_4_293,,0
acc_4_293_714,293,Ascensor,Avda del Ensanche de Vallecas 16,40.37025,-3.61337,,http://www.crtm.es,2,est_4_293,,0
par_4_294,294,LAS SUERTES,Calle de Cañada del Santísimo 45,40.36323,-3.59953,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_294_715,294,Cañada del Santísimo,Calle de Cañada del Santísimo 45,40.36317,-3.59958,,http://www.crtm.es,2,est_4_294,,0
acc_4_294_716,294,Ascensor,Calle de Cañada del Santísimo 45,40.36325,-3.59948,,http://www.crtm.es,2,est_4_294,,0
par_4_295,295,VALDECARROS,Avda del Ensanche de Vallecas 120 A,40.36007,-3.59316,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_295_717,295,Avda. Ensanche de Vallecas,Avda del Ensanche de Vallecas 120 A,40.36004,-3.59319,,http://www.crtm.es,2,est_4_295,,0
acc_4_295_718,295,Ascensor,Avda del Ensanche de Vallecas 120 A,40.36009,-3.59312,,http://www.crtm.es,2,est_4_295,,0
par_4_3,3,TETUAN,Calle de Bravo Murillo 264,40.46055,-3.69825,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_3_7,3,Algodonales,Calle de Bravo Murillo 269,40.45982,-3.69929,,http://www.crtm.es,2,est_4_3,,0
acc_4_3_8,3,General Margallo,Calle del General Margallo 2,40.46115,-3.69788,,http://www.crtm.es,2,est_4_3,,0
par_4_4,4,ESTRECHO,Calle de Bravo Murillo 191,40.45429,-3.70302,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_4_10,4,Juan de Olías,Calle de Bravo Murillo 170,40.45367,-3.70283,,http://www.crtm.es,2,est_4_4,,0
acc_4_4_11,4,Manuel Luna,Calle de Bravo Murillo 194,40.45525,-3.70248,,http://www.crtm.es,2,est_4_4,,0
acc_4_4_12,4,Fulgencio de Miguel,Calle de Bravo Murillo 205,40.45533,-3.70274,,http://www.crtm.es,2,est_4_4,,0
acc_4_4_9,4,Navarra,Calle de Bravo Murillo 183,40.45363,-3.70309,,http://www.crtm.es,2,est_4_4,,0
par_4_5,5,ALVARADO,Calle de Bravo Murillo 138,40.45033,-3.70331,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_5_13,5,Bravo Murillo impares,Calle de Bravo Murillo 135,40.45026,-3.70361,,http://www.crtm.es,2,est_4_5,,0
acc_4_5_14,5,Bravo Murillo pares,Calle de Bravo Murillo 136,40.45017,-3.70337,,http://www.crtm.es,2,est_4_5,,0
par_4_6,6,CUATRO CAMINOS,Gta de Cuatro Caminos 2,40.44697,-3.70397,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_6_15,6,Reina Victoria impares,Gta de Cuatro Caminos 1,40.44671,-3.70428,,http://www.crtm.es,2,est_4_6,,0
acc_4_6_16,6,Santa Engracia,Calle de Santa Engracia 168,40.44652,-3.70362,,http://www.crtm.es,2,est_4_6,,0
acc_4_6_17,6,Reina Victoria pares,Avda de la Reina Victoria 3,40.44689,-3.70456,,http://www.crtm.es,2,est_4_6,,0
acc_4_6_18,6,Bravo Murillo,Calle de Bravo Murillo 101,40.44737,-3.70406,,http://www.crtm.es,2,est_4_6,,0
acc_4_6_19,6,Maudes,Calle de Maudes 8,40.44534,-3.70258,,http://www.crtm.es,2,est_4_6,,0
acc_4_6_615,6,Ascensor exterior,Calle de Santa Engracia 179,40.44624,-3.70375,,http://www.crtm.es,2,est_4_6,,0
par_4_7,7,RIOS ROSAS,Calle de Ríos Rosas 22,40.44198,-3.70133,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_7_20,7,Ríos Rosas pares,Calle de Ríos Rosas 24,40.44189,-3.70113,,http://www.crtm.es,2,est_4_7,,0
acc_4_7_21,7,Ríos Rosas impares,Calle de Ríos Rosas 19,40.44203,-3.7011,,http://www.crtm.es,2,est_4_7,,0
acc_4_7_22,7,Sta. Engracia - Pza. Descubridor Diego de Ordás,Calle de Santa Engracia 120 A,40.44052,-3.70127,,http://www.crtm.es,2,est_4_7,,0
par_4_8,8,IGLESIA,Gta del Pintor Sorolla 2,40.43492,-3.69898,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_8_23,8,General Martínez Campos,Paseo del General Martínez Campos 1,40.43506,-3.6982,,http://www.crtm.es,2,est_4_8,,0
acc_4_8_24,8,Santa Engracia,Calle de Santa Engracia 58,40.43475,-3.69853,,http://www.crtm.es,2,est_4_8,,0
acc_4_8_25,8,Sagunto,Calle de Santa Engracia 61,40.43389,-3.6984,,http://www.crtm.es,2,est_4_8,,0
acc_4_8_26,8,Eloy Gonzalo pares,Calle de Eloy Gonzalo 38,40.43472,-3.69924,,http://www.crtm.es,2,est_4_8,,0
acc_4_8_27,8,Eloy Gonzalo impares,Calle de Eloy Gonzalo 35,40.4349,-3.69932,,http://www.crtm.es,2,est_4_8,,0
acc_4_8_774,8,Ascensor,Gta del Pintor Sorolla 5,40.43507,-3.69846,,http://www.crtm.es,2,est_4_8,,0
acc_4_8_775,8,Ascensor,Gta del Pintor Sorolla 1,40.43479,-3.69896,,http://www.crtm.es,2,est_4_8,,0
par_4_9,9,BILBAO,Calle de Sagasta 2,40.42906,-3.70218,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_9_1101,9,Luchana - Ascensor,Gta de Bilbao 6,40.42904,-3.70166,,http://www.crtm.es,2,est_4_9,,0
acc_4_9_28,9,Fuencarral,Gta de Bilbao 5,40.42926,-3.70193,,http://www.crtm.es,2,est_4_9,,0
acc_4_9_30,9,Manuela Malasaña,Gta de Bilbao 7,40.42876,-3.70206,,http://www.crtm.es,2,est_4_9,,0
acc_4_9_31,9,Francisco de Rojas,Calle de Luchana 22,40.43029,-3.70023,,http://www.crtm.es,2,est_4_9,,0
acc_4_9_32,9,Luchana impares,Calle de Luchana 23,40.43086,-3.69987,,http://www.crtm.es,2,est_4_9,,0
acc_4_9_33,9,Trafalgar,Calle de Luchana 21,40.43047,-3.70032,,http://www.crtm.es,2,est_4_9,,0
est_90_21,21,Intercambiador de Plaza de Castilla,Paseo de la Castellana 189,40.4669,-3.6892,A,http://www.crtm.es,1,,Europe/Madrid,0
est_90_25,25,Chamartín,Calle de Agustín de Foxá 40,40.4721,-3.68269,A,http://www.crtm.es,1,,Europe/Madrid,0
est_90_54,54,Atocha-Renfe,Avda de la Ciudad de Barcelona 2 B,40.40659,-3.68944,A,http://www.crtm.es,1,,Europe/Madrid,0
est_90_58,58,Puerta del Sol,Plaza de la Puerta del Sol 6,40.41688,-3.70331,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_10,10,TRIBUNAL,Calle de Fuencarral 81,40.42619,-3.7011,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_11,11,GRAN VIA,Calle   Gran Vía 23,40.42001,-3.7018,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_13,13,TIRSO DE MOLINA,Plaza de Tirso de Molina 7,40.41235,-3.70466,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_14,14,ANTON MARTIN,Calle de Atocha 50,40.41246,-3.69937,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_15,15,ESTACION DEL ARTE,Plaza del Emperador Carlos V 11,40.40885,-3.69249,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_17,17,MENENDEZ PELAYO,Avda de la Ciudad de Barcelona 23,40.40445,-3.68098,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_18,18,PACIFICO,Avda de la Ciudad de Barcelona 79,40.40126,-3.67514,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_19,19,PUENTE DE VALLECAS,Avda de la Albufera 1,40.39819,-3.66906,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_2,2,VALDEACEDERAS,Calle de Bravo Murillo 332,40.46442,-3.69506,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_20,20,NUEVA NUMANCIA,Avda de la Albufera 70,40.39554,-3.66414,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_21,21,PORTAZGO,Avda de la Albufera 131,40.39266,-3.65868,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_22,22,BUENOS AIRES,Avda de la Albufera 179,40.39156,-3.65391,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_23,23,ALTO DEL ARENAL,Calle de Santillana del Mar 21,40.38977,-3.64522,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_24,24,MIGUEL HERNANDEZ,Calle de León Felipe 4 A,40.38732,-3.63951,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_25,25,SIERRA DE GUADALUPE,Avda de la Democracia 1,40.38216,-3.62472,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_26,26,VILLA DE VALLECAS,Paseo de Federico García Lorca 2,40.3796,-3.6213,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_262,262,BAMBU,Calle del Bambú 14,40.47682,-3.67637,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_263,263,PINAR DE CHAMARTIN,Calle de Arturo Soria 330,40.48014,-3.6668,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_27,27,CONGOSTO,Calle del Congosto 48,40.37238,-3.61884,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_293,293,LA GAVIA,Avda del Ensanche de Vallecas 16,40.37019,-3.61346,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_294,294,LAS SUERTES,Calle de Cañada del Santísimo 45,40.36323,-3.59953,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_295,295,VALDECARROS,Avda del Ensanche de Vallecas 120 A,40.36007,-3.59316,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_3,3,TETUAN,Calle de Bravo Murillo 264,40.46055,-3.69825,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_4,4,ESTRECHO,Calle de Bravo Murillo 191,40.45429,-3.70302,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_5,5,ALVARADO,Calle de Bravo Murillo 138,40.45033,-3.70331,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_6,6,CUATRO CAMINOS,Gta de Cuatro Caminos 2,40.44697,-3.70397,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_7,7,RIOS ROSAS,Calle de Ríos Rosas 22,40.44198,-3.70133,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_8,8,IGLESIA,Gta del Pintor Sorolla 2,40.43492,-3.69898,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_9,9,BILBAO,Calle de Sagasta 2,40.42906,-3.70218,A,http://www.crtm.es,1,,Europe/Madrid,0
par_4_260,260,LA ELIPA,Avda del Marqués de Corbera 58,40.42662,-3.65052,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_260_640,260,Avda. Marqués de Corbera,Avda del Marqués de Corbera 56,40.42647,-3.65071,,http://www.crtm.es,2,est_4_260,,0
acc_4_260_641,260,Ascensor,Avda del Marqués de Corbera 58,40.42651,-3.65042,,http://www.crtm.es,2,est_4_260,,0
par_4_28,28,VENTAS,Calle de Alcalá 204,40.43088,-3.66366,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_28_93,28,Plaza de Toros,Calle de Alcalá 237,40.43104,-3.66329,,http://www.crtm.es,2,est_4_28,,0
acc_4_28_94,28,Plaza de Toros,Calle de Alcalá 237,40.4312,-3.66338,,http://www.crtm.es,2,est_4_28,,0
par_4_29,29,MANUEL BECERRA,Plaza de Manuel Becerra 1,40.4279,-3.66926,A,http://www.crtm.es,0,,Europe/Madrid,0
acc_4_29_95,29,D. Ramón de la Cruz,Plaza de Manuel Becerra 4,40.4282,-3.66951,,http://www.crtm.es,2,est_4_29,,0
acc_4_29_96,29,Doctor Esquerdo,Plaza de Manuel Becerra 20,40.42762,-3.66927,,http://www.crtm.es,2,est_4_29,,0
par_4_30,30,GOYA,Calle de Alcalá 96,40.42455,-3.67591,A,http://www.crtm.es,0,,Europe/Madrid,2
acc_4_30_100,30,Felipe II impares,Avda de Felipe II 1,40.42421,-3.6761,,http://www.crtm.es,2,est_4_30,,0
acc_4_30_101,30,General Díaz Porlier,Calle de Goya 62,40.42478,-3.67758,,http://www.crtm.es,2,est_4_30,,0
acc_4_30_778,30,Ascensor ext nº4 a A2 L4,Calle de Goya 87,40.42494,-3.67662,,http://www.crtm.es,2,est_4_30,,0
acc_4_30_779,30,Ascensor ext nº5 a A2 L4,Calle de Goya 87,40.42495,-3.67666,,http://www.crtm.es,2,est_4_30,,0
acc_4_30_780,30,Ascensor ext nº2 a A1 L2,Avda de Felipe II 1,40.42423,-3.67619,,http://www.crtm.es,2,est_4_30,,0
acc_4_30_781,30,Ascensor ext nº3 a A1 L2,Avda de Felipe II 1,40.42422,-3.67615,,http://www.crtm.es,2,est_4_30,,0
acc_4_30_782,30,Ascensor exterior,Calle del General Díaz Porlier 3,40.42441,-3.67734,,http://www.crtm.es,2,est_4_30,,0
acc_4_30_97,30,Conde de Peñalver pares,Calle del Conde del Peñalver 2,40.42499,-3.67556,,http://www.crtm.es,2,est_4_30,,0
acc_4_30_98,30,Conde de Peñalver impares,Calle de Goya 89,40.42508,-3.67581,,http://www.crtm.es,2,est_4_30,,0
acc_4_30_99,30,Felipe II pares,Avda de Felipe II 12,40.4239,-3.67614,,http://www.crtm.es,2,est_4_30,,0
